Date,CDS
2017-03-07,13.498746871948242
2017-03-08,13.484910011291504
2017-03-09,13.768584251403809
2017-03-10,14.003826141357422
2017-03-11,14.003826141357422
2017-03-12,14.003826141357422
2017-03-13,13.927718162536621
2017-03-14,13.727069854736328
2017-03-15,13.94847583770752
2017-03-16,14.20447063446045
2017-03-17,14.08685302734375
2017-03-18,14.08685302734375
2017-03-19,14.08685302734375
2017-03-20,14.010744094848633
2017-03-21,14.100689888000488
2017-03-22,14.003826141357422
2017-03-23,14.003826141357422
2017-03-24,14.038424491882324
2017-03-25,14.038424491882324
2017-03-26,14.038424491882324
2017-03-27,14.093771934509277
2017-03-28,14.156041145324707
2017-03-29,14.045339584350586
2017-03-30,14.038424491882324
2017-03-31,14.059176445007324
2017-04-01,14.059176445007324
2017-04-02,14.059176445007324
2017-04-03,13.900041580200195
2017-04-04,13.872363090515137
2017-04-05,13.810096740722656
2017-04-06,13.906961441040039
2017-04-07,13.823938369750977
2017-04-08,13.823938369750977
2017-04-09,13.823938369750977
2017-04-10,13.782421112060547
2017-04-11,13.83777141571045
2017-04-12,13.754744529724121
2017-04-13,13.533340454101562
2017-04-14,13.533340454101562
2017-04-15,13.533340454101562
2017-04-16,13.533340454101562
2017-04-17,13.747828483581543
2017-04-18,13.637124061584473
2017-04-19,13.706313133239746
2017-04-20,13.851608276367188
2017-04-21,13.900041580200195
2017-04-22,13.900041580200195
2017-04-23,13.900041580200195
2017-04-24,14.702631950378418
2017-04-25,14.85484790802002
2017-04-26,14.757984161376953
2017-04-27,14.737227439880371
2017-04-28,14.723393440246582
2017-04-29,14.723393440246582
2017-04-30,14.723393440246582
2017-05-01,14.806415557861328
2017-05-02,14.910197257995605
2017-05-03,14.944794654846191
2017-05-04,15.283821105957031
2017-05-05,15.470630645751953
2017-05-06,15.470630645751953
2017-05-07,15.470630645751953
2017-05-08,15.186955451965332
2017-05-09,15.110846519470215
2017-05-10,15.228468894958496
2017-05-11,15.138522148132324
2017-05-12,15.186955451965332
2017-05-13,15.186955451965332
2017-05-14,15.186955451965332
2017-05-15,15.332253456115723
2017-05-16,15.422198295593262
2017-05-17,15.062417030334473
2017-05-18,15.09700870513916
2017-05-19,15.339171409606934
2017-05-20,15.339171409606934
2017-05-21,15.339171409606934
2017-05-22,15.346088409423828
2017-05-23,15.41528034210205
2017-05-24,15.401443481445312
2017-05-25,15.366843223571777
2017-05-26,15.242307662963867
2017-05-27,15.242307662963867
2017-05-28,15.242307662963867
2017-05-29,15.242307662963867
2017-05-30,15.145441055297852
2017-05-31,15.152360916137695
2017-06-01,15.256141662597656
2017-06-02,15.30457878112793
2017-06-03,15.30457878112793
2017-06-04,15.30457878112793
2017-06-05,15.242307662963867
2017-06-06,15.103928565979004
2017-06-07,15.256141662597656
